ID,hivCaseReportNumber,name,fathersName,fathersFatherName,mothersName,mothersFatherName,gender,dob,district,town,PhoneNumber
rec-00000344-aaa-0,xi/R7/wfV/sNtTm,Tilahun,Gebreeyesus,Jemal,Takele,Fikaou,male,19970904,SNNP,Boreda,011-507-9309
rec-00000345-aaa-0,gt/JY/Dck/tNngZ,Reda,Samuel,Anteneh,Woldemichael,Sibuh,male,20060828,Oromia,Kuyu,033-171-8169
rec-00000346-aaa-0,T5/Ea/hId/p9xRK,Shiferaw,Gebreselassie,Melaku,Kidanemariam,Girma,male,19981127,Oromia,Arsi Negele,046-186-1760
rec-00000346-bbb-0,,Shiferqw,Gebreselassie,Meaku,Kidanemariam,Girma,malw,19981127,Oromia,Arsi Negele,046-186-1760
rec-00000346-bbb-1,T5/Ea/hId/p9xRK,Shjferaw,Gebreselassir,Melaku,Kidanemaruam,Girma,ma|e,19981127,Oromia,Arsi Negele,046-186-1760
rec-00000347-aaa-0,b7/jU/RI1/PyAhF,Seyfedin,Wooajo,Zewdie,Kihishen,Tesfaye,male,20040126,Oromia,Abuna Ginde Beret,091-408-5038
rec-00000348-aaa-0,YE/Rj/WG9/dQFzf,Zinab,Tessema,Alemayehu,Mekebo,Degefa,male,20010120,Amhara,Bahirdar Zuria,098-119-3186
rec-00000349-aaa-0,Nu/Om/UIC/W5Say,Sisay,Alemu,Tadesse,Epherem,Daniso,female,19980721,Amhara,Sede Muja,034-524-5159
rec-00000350-aaa-0,ow/lg/5Rh/YTNGL,Eskindir,Amenti,Ereta,Shigere,Gebregiorgis,male,20001120,SNNP,Cheha,011-652-0397
rec-00000351-aaa-0,18/1u/okW/iftdT,Kidist,Gessesse,Asmelash,Besha,Andargie,female,19980325,Amhara,Raya Kobo,011-223-6480
rec-00000351-bbb-0,18/1u/okW/iftdT,Kidistt,Gessesse,Asmelas,Besha,Andargie,,,Amhara,Raya Kobo,011-223-6480
rec-00000351-bbb-1,18/1u/okW/iftdT,Kidist,Gessesse,Asmelash,Bestha,Andargie,fenale,19980325,Ambara,Raya K9bo,011-223-6480
rec-00000352-aaa-0,zy/We/hlM/vCZBF,Tigi,Mezgebe,Jemal,Wolay,Misker,male,20000612,Amhara,Telemt,011-655-7301
rec-00000353-aaa-0,IK/1l/ugZ/NpnnK,Bejiga,Samuel,Hailu,Jaleta,Wudneh,male,19981130,Oromia,Ada'a,091-430-1912
rec-00000353-bbb-0,IK/1l/ugZ/NpnnK,Beyiga,Samuel,Haiku,Jaleta,Wudneh,male,19981130,Oronia,,091-430-1912
rec-00000353-bbb-1,IK/1l/ugZ/NpnnK,Bejiga,Samuel,Hailu,Jaleta,Wutneh,male,19981130,Oromla,Ada's,
rec-00000354-aaa-0,9w/lC/zKO/ilhKx,Sisay,Yimen,Getahun,Woldegebriel,Genemo,female,20020116,Addis Ababa,Kirkos,091-167-4252
rec-00000354-bbb-0,9w/lC/zKO/ilhKx,Sizay,Yimen,Getahun,Woldekebriel,Genemo,,20020116,Addi5 Ababa,Kirkos,091-167-4252
rec-00000354-bbb-1,,Sisay,,Getahun,Woldegepriel,,female,20020116,Addis Ababa,Kirkos,091-167-4252
rec-00000355-aaa-0,IG/6R/Baa/75Vpw,Haregewoin,Mohammed,Woldegiorgis,Jiru,Getu,female,20050421,Afar,Asayita,011-652-1538
rec-00000355-bbb-0,IG/6R/Baa/75Vpw,Haregewoin,Mohammef,Woldegiorgis,Jiru,Getu,femake,,Afar,Asaita,011-652-1538
rec-00000356-aaa-0,jC/Pt/70Q/edAew,Salman,Ayetenew,Reda,Asebe,Teferi,male,20010429,SNNP,Boloso Bombe,011-651-1118
rec-00000356-bbb-0,jC/Pt/70Q/edAew,Salman,Ayetenew,Reda,A5ebe,Tefery,male,20o10429,,Boloso Bombe,011-651-1118
rec-00000357-aaa-0,gx/Rw/WHy/DjC0E,Atakilti,Lemma,Kitaw,Tekeste,Adamu,male,20000111,SNNP,Zala,011-654-2386
rec-00000357-bbb-0,gx/Rw/WHy/DjC0E,Adakilti,Lemma,Kitaw,Tekeste,Adamu,maie,20000112,SNNP,Zaoa,011-654-2386
rec-00000358-aaa-0,Gr/fq/Zl3/kIXRZ,Hailemariam,Belay,Tekeste,Yesuf,Gebremedhin,male,19940909,Amhara,Kombolcha town,034-293-0615
rec-00000358-bbb-0,Gr/fq/Zl3/kIXRZ,Hailemaryam,Bekay,Tekeste,Yeauf,Gebremedhin,male,19940909,Amhra,Kombolcha town,034-293-0615
rec-00000359-aaa-0,zG/BD/Cju/ciFdB,Aynalem,Nigatu,Mengjstu,Tsegaye,Getaneh,female,19950728,Amhara,Jama,091-892-3361
rec-00000360-aaa-0,DM/7D/NTS/KauFy,Areda,Yemane,Wondwesen,Gebrewold,Anibereber,male,19971125,Amhara,Tach Armacho,098-119-3774
rec-00000361-aaa-0,MO/Yg/krA/eGSkY,Gebreegzihabher,Gebre,Woldecherkos,Gebeyehu,Gebremickael,male,19960724,Amhara,Wegera,091-199-0833
rec-00000362-aaa-0,bM/8Q/nJN/7sgr7,Roba,Tessema,Yohannes,Asefa,Ahmed,male,19990106,SNNP,Gacho Baba,011-571-1315
rec-00000363-aaa-0,R2/88/aP7/u4rVW,Sertse,Addisu,Leuleselassie,Desta,Wargo,male,20051019,Tigray,Tselemti,047-623-7091
rec-00000364-aaa-0,DQ/m8/SnJ/bHqDh,Gutema,Woldemariyam,Hussen,Tegene,Jemal,male,20090111,Tigray,Samre,011-209-5815
rec-00000365-aaa-0,Sj/nf/HI6/kpVnd,Fayza,Ahimed,Kebede,Mekonnen,Tsegaw,female,20020227,Amhara,Dera (AM),034-311-1438
rec-00000365-bbb-0,Sj/nf/HI6/kpVnr,Favza,Ahimed,Kebede,Meckonnen,Tstegaw,female,20020227,Amhara,Dera (AM),034-311-1438
rec-00000365-bbb-1,Sj/nf/HI6/kpVnd,Faysa,Ahimed,Kebede,Mekonnen,Tsegaw,femald,200q0227,Ambara,Dera (AM),034-311-1438
rec-00000366-aaa-0,T0/Sp/ogI/MaN3n,Sebele,Gebreyohannes,Tadesse,Ahmed,Esrael,female,20000919,Amhara,Dessie town,058-753-6713
rec-00000367-aaa-0,o5/ik/eSN/Pfa5W,Nigussie,Yeshitila,Getahun,Nigussie,Girma,male,20000824,Tigray,Axum town,011-218-3246
rec-00000367-bbb-0,o5/ik/eSN/Pfa5W,Niguzsie,Yeshitila,Getahun,Nigussje,Girm,male,20000824,Tigray,Axurn town,011-218-3246
rec-00000367-bbb-1,p5/ik/eSN/Pfa5W,Nigussie,Yeshitila,Getahun,Nigussie,Giahma,malr,20000824,Tigray,Axum town,
rec-00000368-aaa-0,7v/Do/lXu/PgaJW,Hailegebreiel,Tegegn,Mekonnen,Wondosn,Tamirat,male,19950209,Oromia,Lude Hitosa,022-602-6574
rec-00000368-bbb-0,,Hailegebreiel,Tegegn,Meckonnen,Wodnosn,Tamirat,male,19950109,Oromia,Lude Hitosa,022-602-6574
rec-00000369-aaa-0,BH/nN/Ytm/5VSsE,Bekele,Tegegn,Bekele,Hiluf,Assefaw,male,19990912,SNNP,Welkite town,046-022-7498
rec-00000370-aaa-0,Xt/LI/hxs/IC5s5,Mohamed,Kelecha,Haftu,Mengjstu,Woldemichael,male,20050527,Oromia,Gerar Jarso,022-454-1129
rec-00000370-bbb-0,Xt/LI/hxs/IC5s5,Mohamed,Kelecha,Haft8,Mengjztu,Woldemikhael,male,20050527,,Gerar Jarso,022-454-1129
rec-00000371-aaa-0,HV/ay/9C1/VKJhn,Misrak,Genet,Molla,Hailemariam,Nahom,male,20020307,Amhara,Sede Muja,098-111-7387
rec-00000372-aaa-0,eB/Mv/mA1/2OrOg,Eyasu,Abuyie,Wegayehu,Surur,Shiferaw,male,20010622,SNNP,Dila town,098-111-0264
rec-00000372-bbb-0,eB/Mv/mA1/2OrOg,Eyasu,Abuyie,Wegayebu,Suruah,Shiferaw,male,20010522,SNN,Dila town,098-111-0264
rec-00000373-aaa-0,iC/kg/s4j/KsTXc,Nasir,Ayalneh,Lukas,Woldegebrieal,Tadesse,male,20020608,SNNP,Damot Sore,011-651-3320
rec-00000374-aaa-0,8L/Tw/bR7/n1Dvg,Terefe,Siraj,Negash,Gelan,Mandefro,male,20030504,Oromia,Dale Sadi,011-112-1829
rec-00000375-aaa-0,AY/WT/51W/4QiCg,Abrehet,Desalegn,Mitiku,Dawit,Yosef,female,19950126,Addis Ababa,Bole,091-435-2892
rec-00000376-aaa-0,tO/Bj/3uE/0f17e,Kebede,Turi,Debele,Gebreselassie,Hagos,male,19951011,Somali,Haroreys,098-119-2117
rec-00000377-aaa-0,DP/oq/IAz/3xlWE,Ahimed,Demisse,Reda,Walelign,Seifu,male,20060815,Amhara,Wadla,011-315-8378
rec-00000378-aaa-0,kv/8E/5wO/7WmkV,Sisay,Ashenafi,Ayalew,Tekilu,Mehammed,female,19990929,Somali,Moyale (SM),098-119-6983
rec-00000379-aaa-0,Zs/JG/Q19/gco3Y,Nigusu,Lemma,Alemneh,Gelan,Kebede,male,20030512,Oromia,Chora (Buno Bedele),011-111-4330
rec-00000380-aaa-0,tW/5s/83o/mbgnG,Berhanu,Gebrearegawi,Mulugeta,Gebregiorgis,Yibire,male,19990612,Tigray,Mekelle,011-112-3662
rec-00000381-aaa-0,kB/Q3/zOh/47mzd,Alemtsehay,Abera,Zeleke,Tegegn,Mulugeta,female,19910518,Addis Ababa,Nefas Silk,011-464-5164
rec-00000382-aaa-0,OQ/Ck/EIr/hVFpE,Tsedy,Abu,Debru,Tsegay,Tilahun,female,20061018,Amhara,Moretna Jiru,011-114-9787
rec-00000383-aaa-0,kd/jl/A9O/co4sf,Tesfaye,Abera,Astatekie,Zurga,Wolou,male,19910726,Amhara,Gidan,091-436-8822
rec-00000383-bbb-0,kd/jl/A9O/co4sf,Tesfaye,Abera,Ajtatekie,Zurga,Wolou,male,,Amhara,Gifan,081-436-8822
rec-00000384-aaa-0,FX/Xm/XXV/XAz4L,Takele,Fitiwi,Abraha,Awasne,Worke,male,19990509,Oromia,Cobi,011-476-8324
rec-00000384-bbb-0,,Talcele,Fidiwi,Abraha,Awasne,Worke,male,19990509,Oroma,Cobi,011-476-8324
rec-00000384-bbb-1,,Takele,Fitiwi,Abraha,Awajne,Worke,maie,19990509,Oromia,Covi,011-476-8324
rec-00000385-aaa-0,p9/qu/EO0/uB3AK,Biruk,Weyesa,Legesse,Shewazemed,Mihiret,male,19971112,Oromia,Darimu,011-529-0261
rec-00000386-aaa-0,8R/jT/7vm/NtTGB,Gebremedhin,Hailay,Esubalew,Tamirat,Diress,male,20000101,Oromia,Gololcha Bale,091-689-7572
rec-00000387-aaa-0,D1/0P/FPp/XfvVM,Mekonnen,Bokie,Araya,Ebey,Belayneh,male,19940920,SNNP,Duna,046-324-5708
rec-00000388-aaa-0,m7/am/Ijc/GbRca,Minalu,Ahmed,Zeleke,Degefu,Aemro,male,20021119,Oromia,Merti,091-638-5993
rec-00000388-bbb-0,m7/am/Ijc/GbRca,,Ahmed,Zelek,Degefu,Aemro,ma|e,20021119,Oromia,Mertu,091-638-5993
rec-00000389-aaa-0,rU/se/GLL/9oDGf,Gebremariam,Woldetesfay,Abebe,Assefa,Hagos,male,20010127,SNNP,Meskan,046-047-9289
rec-00000390-aaa-0,oy/bR/Gn9/tgHMp,Sisay,Woldegebrieal,Tsegaw,Kidane,Wassie,female,19931214,Oromia,Bule Hora town,034-880-8166
rec-00000391-aaa-0,uy/YY/1TQ/oi3k1,Abidi,Gebretensae,Degefa,Aklilu,Michael,male,20040612,Amhara,Moretna Jiru,058-011-5247
rec-00000391-bbb-0,uy/YY/1TQ/oi3k1,Abidi,Gebretensae,Detefa,Aklulu,Mikael,maoe,20040612,Amhara,Moretna Jiru,058-011-5247
rec-00000392-aaa-0,nz/VZ/1Fl/gpQc0,Girma,Elias,Teshom,Mamo,Shambel,male,19981105,Oromia,Hawa Galan,011-652-0943
rec-00000392-bbb-0,,Girma,Elias,Teshom,Mamo,Shambel,male,19981q05,Oromia,Hawa Galwn,
rec-00000393-aaa-0,NE/CV/xB0/xIIqJ,Tadesse,Garedew,Areaya,Jego,Shafi,male,20020506,Oromia,Gimbi town,047-352-9409
rec-00000394-aaa-0,9N/D3/jYA/EUJ9f,Mamo,Yikunuamlak,Kedir,Teklu,Abate,male,19900223,SNNP,Gacho Baba,011-212-5582
rec-00000395-aaa-0,xa/yT/lsU/6lfTC,Ashenafi,Gebresilassie,Gebisa,Gidey,Samson,male,20020714,Oromia,Bora (OR),046-058-7705
rec-00000396-aaa-0,3S/Li/XCB/USGkz,Setargachew,Zurga,Gebrewold,Bekele,Hailemichael,male,20040923,Addis Ababa,Bole,011-246-0526
rec-00000396-bbb-0,3S/Li/XCB/USGkz,Setargaxew,Zurga,Gebrewold,Bekele,Hailemichael,male,200409q3,Addis baba,Bole,011-246-o526
rec-00000396-bbb-1,3S/Li/XCB/USGkz,Setargache,Zurga,Gebrewold,Bekele,Haioemichael,mal3,20040923,Addis Ababa,B0le,011-246-0526
rec-00000397-aaa-0,US/AQ/SbV/63XDp,Kidisit,Tafa,Girma,Alemayehu,Tadele,female,19950916,Oromia,Daro Lebu,011-524-3440
rec-00000398-aaa-0,OE/Dx/gff/NPCbc,Roman,Alem,Yohannes,Kassa,Solomon,female,19981210,Amhara,Debub Achefer,033-465-9144
rec-00000399-aaa-0,KX/y2/mEJ/sOr9b,Ayantu,Abera,Agaga,Alemayehu,Ejigu,female,19991129,Oromia,Welmera,011-204-8478
rec-00000400-aaa-0,la/j6/5bm/tgloN,Enatnesh,Argaw,Gebremedhin,Nadew,Ermias,female,19891117,Oromia,Ejere /Addis Alem,057-036-7377
rec-00000401-aaa-0,ED/Mn/PWL/r0Xoo,Dinke,Zelelew,Birhanu,Demoz,Getachew,female,20030418,Somali,Elwayne,011-654-5614
rec-00000402-aaa-0,yw/bR/PNO/Brn7E,Fasil,Lemma,Kassahun,Getaneh,Tekilewold,male,20080508,Sidama,Bensa,034-902-8360
rec-00000403-aaa-0,uQ/ke/3TE/loyy9,Nebil,Abate,Mekuria,Nahom,Demoz,male,19970824,Amhara,Angot,091-646-2273
rec-00000403-bbb-0,uQ/ke/3TE/loyy9,Nebil,,Mekuria,Nahom,Demoz,maie,19970824,Amhar,Angot,
rec-00000403-bbb-1,,Nepil,Abate,Mekuria,Nahom,Demoz,male,19970824,Amhaa,Angot,
rec-00000404-aaa-0,pc/73/3E2/GOCsd,Awol,Hailu,Girma,Mekonnen,Gebremedhin,male,20030816,SNNP,Shay Bench,098-111-1107
rec-00000405-aaa-0,zI/7o/zaE/KQyUn,Tessema,Zeleke,Agide,Fiseha,Ali,male,20060814,Oromia,Gobu Seyo,098-111-2539
rec-00000405-bbb-0,zI/7o/zaE/KQyUn,Tessena,Zeleke,Agite,Fiseha,Aly,male,20060814,Orozmia,Gobu Seyo,098-111-2539
rec-00000405-bbb-1,zI/7o/2aE/KQyUn,Tessema,Zelek,Agide,Fiseha,Aly,male,20060814,Oromia,Gobu Sdyo,098-111-2539
rec-00000406-aaa-0,FY/vV/qwc/Tapdj,Sultan,Takele,Garomisa,Berhe,Tsehaye,male,20030213,Amhara,Debre Berhan town,011-654-8848
rec-00000407-aaa-0,i4/LL/szW/4s07H,Abdulhakim,Nurhusen,Bayu,Biniyam,Deneke,male,20020917,SNNP,Enemor Ener,011-114-2790
rec-00000408-aaa-0,l8/Wg/e6j/8hQFu,Kinfe,Telly,Beyene,Teshome,Sertse,male,20020403,Oromia,Gimbi,011-114-6894
rec-00000409-aaa-0,LG/jx/qUO/8Unqi,Asen,Kebede,Mekonin,Tesfaye,Mohamedhagos,male,19990309,Oromia,Merti,011-654-6131
rec-00000409-bbb-0,LG/jx/qUO/8Unqi,Asen,Kebete,Mekonin,Tesfaye,,maje,19990w09,Oromia,Merti,011-654-6131
rec-00000410-aaa-0,Oe/HA/kcA/QnPbw,Tamene,Woldemariam,Mekonnen,Hailu,Beyene,male,20010705,Amhara,Dera (AM),011-518-5195
rec-00000411-aaa-0,ly/4X/bjs/98FM0,Fentaye,Gebrehiwot,Gebresilassie,Tesfaye,Mezgebe,male,20030218,Benishangul Gumz,Menge,011-114-5112
rec-00000412-aaa-0,h4/ST/ok5/rrkv8,Getachew,Getenet,Wuhib,Hailemariam,Desta,male,19880804,Oromia,Yayu,011-651-6744
rec-00000413-aaa-0,5h/zv/dLj/xOpA7,Kidan,Belay,Woldesilasse,Adamu,Chmdessa,female,20030401,Somali,Kebridehar,022-705-3834
rec-00000414-aaa-0,19/Oi/udY/glnpH,Yimer,Yizengawu,Tariku,Hailay,Bokie,male,20100509,Somali,Afdem,091-158-1824
rec-00000415-aaa-0,ju/7N/qK9/Ocpjn,Ahemed,Tsegaye,Mustefa,Kitila,Teklemariam,male,19950813,Sidama,Dale,046-770-7658
rec-00000416-aaa-0,zZ/0G/tar/zw8mI,Gashawbeza,Gutema,Gelete,Mekuria,Getnet,male,19980219,Oromia,Ada'a,057-083-9316
rec-00000417-aaa-0,EC/op/C6u/6BvHR,Yonatan,Mulugeta,Birhane,Alem,Abera,male,20010221,Oromia,Arsi Negele,057-216-1841
rec-00000418-aaa-0,0x/yA/ilM/hlMPa,Molla,Woldu,Henok,Tibebu,Desta,male,19981113,Oromia,Dodota,091-116-9769
rec-00000418-bbb-0,0x/yA/ilM/hlMPa,Molla,Woldu,Henock,Tipebu,Desta,male,19981113,Or0mia,,091-116-9769
rec-00000419-aaa-0,6W/BZ/316/tYw9U,Wondimu,Gebre,Haylay,Dema,Sinke,male,19970705,Amhara,Habru,047-527-3227
rec-00000419-bbb-0,6W/BZ/316/tYw9U,Wonbimu,Gepre,Haylay,Demav,Sinke,male,19970705,Amhara,Habru,
rec-00000419-bbb-1,6W/BZ/316/tYwiU,Wonclimu,Gebre,Haylay,Dema,Sinke,,19970705,Amhyara,Habru,047-527-3227
rec-00000420-aaa-0,aM/7z/oYU/ZTO5O,Asnakew,Tesfaye,Tesfaye,Getie,Birhane,male,20041005,Amhara,Lay Gayint,022-944-2479
rec-00000421-aaa-0,CC/Ld/Kj9/eTzqk,Aklilu,Asmamaw,Feyissa,Dimitse,Bekele,male,20090101,Somali,Aw-Bare,091-645-2775
rec-00000421-bbb-0,CC/Ld/Kj9/eTzqk,Aklilu,Asmamaw,Feyizsa,Dimites,Bekele,malw,20090101,Somali,,091-645-2775
rec-00000421-bbb-1,CC/Ld/Kj9/eTzqk,Aklliu,Asmamaw,Feyissa,Dimit5e,Bekele,male,20090101,Somali,Aw-Bar4,
rec-00000422-aaa-0,hU/EF/MCc/eaWr1,Biri,Atomssa,Tibebu,Alemayehu,Alemseged,female,20020110,Oromia,Harena Buluk,011-655-7297
rec-00000422-bbb-0,hU/EF/MCc/eaWr1,Biry,Atomssa,Tipebu,,Alemseged,female,2002p110,Oromia,Harena Buluk,011-655-7297
rec-00000423-aaa-0,tN/rL/WfK/Kmiu0,Mulat,Segu,Ayalew,Desta,Mengistu,male,20020101,Oromia,Yama Logi Welel,091-826-2056
rec-00000423-bbb-0,tN/rL/WfK/Kmiu0,Mulat,Seg7,,Desta,Mengistu,male,20020101,Oromi,,091-826-2056
rec-00000423-bbb-1,tN/rL/WfK/Kmiu0,Mulat,Segu,Aya|ew,Desta,Mengiztu,male,20030101,Oromia,Yama Logi Welel,
rec-00000424-aaa-0,zz/iC/VCI/3tMXm,Worku,Tekle,Ermias,Shewazemed,Tefera,male,20050307,Tigray,Mekelle,091-107-1712
rec-00000425-aaa-0,yT/nF/VUf/hMEQF,Mersha,Shimelis,Eshetu,Senti,Tezera,male,19900812,Oromia,Begi,057-820-1673
rec-00000425-bbb-0,,Merstha,Shimelis,Eshetu,Senti,Te2era,maje,19900812,Oromia,Begi,057-820-1673
rec-00000426-aaa-0,KB/RK/CYk/kFeuL,Direba,Woldecherkos,Gebrearegawi,Legesse,Tadesse,male,19960905,Oromia,Kersa (East Hararge),011-654-0975
rec-00000426-bbb-0,KB/RK/CYk/kFeuL,Direpa,Woldecherkos,Gebrearegai,Legesse,Tadesse,ma|e,,Oromia,Kersa (East Hararge),011-654-0975
rec-00000427-aaa-0,Xy/3T/rQD/4GeRp,Geftaga,Bogale,Gebeyehu,Mengesha,Birhanu,male,20030828,Oromia,Limu Kosa,011-111-8922
rec-00000428-aaa-0,vK/Vt/I2Q/cod2G,Niguma,Mekuria,Kassahun,Tefera,Afework,male,20051020,Amhara,Hulet Ej Enese,011-112-8417
rec-00000429-aaa-0,t5/Hd/qqA/1whAT,Mitiku,Goshu,Admas,Nemera,Belihu,male,19931222,Oromia,Bule Hora town,034-168-0460
rec-00000430-aaa-0,zt/9M/ryC/gRb2m,Zewudu,Negiya,Wudmatas,Gebrehiwot,Mamuye,male,20050409,Oromia,Deder,034-509-4160
rec-00000431-aaa-0,oT/Cr/CUK/soHbZ,Alemu,Yitayew,Gebremariam,Dereje,Adihana,male,19920512,Oromia,Omo Beyam,057-561-7285
rec-00000432-aaa-0,NP/gz/rpo/F288O,Samson,Wedajo,Workneh,Woldemariam,Layne,male,19980522,Oromia,Yabelo,057-164-3523
rec-00000433-aaa-0,Zg/TF/8TL/93P5m,Meaza,Shibeshi,Belachew,Yonatan,Asmamaw,female,19991001,Addis Ababa,Bole,034-555-7800
rec-00000433-bbb-0,Zg/TF/8TL/93P5m,Meaza,Shibexi,Belachwe,Yonatan,,female,19991001,Addis Ababa,Bole,034-554-7800
rec-00000434-aaa-0,RN/aB/VS0/5Kb5d,Asgedom,Zewudie,Bihonegn,Zena,Gebremedehin,male,20110530,SNNP,Ameka,091-432-6862
rec-00000434-bbb-0,,Asgedom,Zewudi,,Zena,Gebremedehin,male,,SNNP,Ameka,091-432-6862
rec-00000434-bbb-1,RN/aB/VS0/5Kg5d,Asgedom,Zewudie,Bihonen,Zena,Gebremedehin,male,,SNNP,Amrka,091-432-6862
rec-00000435-aaa-0,Za/t8/41J/JiHsO,Abidi,Hailu,Gizaw,Aweke,Yimer,male,19980121,Oromia,Becho (SW Shewa),046-554-2973
rec-00000435-bbb-0,,Abidi,Hailu,Gizaw,Aweke,Yimer,maoe,19980121,Oroma,Becho (SW Sjewa),046-554-2973
rec-00000436-aaa-0,Zy/og/Qdx/E03ZU,Mudesir,Aleayehu,Bisrat,Fenta,Wulou,male,20011217,Amhara,Dessie Zuria,098-111-5265
rec-00000437-aaa-0,jt/CB/ww3/hG2P6,Azale,Haile,Getachew,Haregewoyin,Abebe,male,19990621,Oromia,Bedeno,011-652-3081
rec-00000438-aaa-0,Rq/I2/egq/zf0RM,Ayele,Mohammed,Aomasu,Genet,Gebremedhin,male,20040817,Sidama,Hawasa town,091-484-7945
rec-00000439-aaa-0,5Y/XA/EH8/m08wB,Zehir,Sibehat,Feyisa,Hailemariam,Hailegiorgis,male,19930825,Oromia,Munessa,091-455-9849
rec-00000440-aaa-0,gT/Ra/24l/CzX8F,Gelela,Amede,Yareo,Solomon,Wubeshet,female,19980730,Oromia,Adama Tulu Jido Kombolcha,091-154-6265
rec-00000441-aaa-0,E1/8M/FmT/iPQKX,Mohamedhagos,Salih,Wooajo,Bihonegn,Bamlaku,male,19981028,Amhara,Dabat,011-114-9854
rec-00000441-bbb-0,E1/8M/FmT/iPQKX,Mohamedhagos,Sali,Wooajo,Bihonegn,Bamlaku,malw,19081028,Amhara,Dabat,011-114-9853
rec-00000442-aaa-0,0f/lt/svM/wge7q,Tekilegiorigis,Woldemariam,Tamirat,Woldeamanuel,Teferi,male,19981105,Amhara,Dera (AM),098-119-5219
rec-00000442-bbb-0,,Tekilegiorigis,Woldemariam,Tamirat,Woldeamanuel,Teuferi,ma|e,19981105,Amheara,Dera (AM),098-119-5219
rec-00000443-aaa-0,wb/m0/EAw/amh6V,Sauh,Megersa,Biru,Samuel,Gebreegziabeher,male,19950926,SNNP,Gedebano Gutazer Welene,011-114-8401
rec-00000444-aaa-0,Ra/uJ/kFY/w0GgR,Asfaw,Lemelem,Tesfaye,Endalekachew,Guesh,male,20011005,SNNP,Duna,022-177-0773
rec-00000445-aaa-0,f8/0c/UuV/vqjbG,Hintsa,Gugessa,Alemu,Teklemeohin,Tesema,male,20000518,Somali,Hamero,091-165-0387
rec-00000445-bbb-0,f8/0c/UuV/vqjbG,Hindsa,Gugessa,Alemu,Teklemeohin,Tejema,male,20000518,,Hameto,091-165-0387
rec-00000445-bbb-1,f8/0c/UuV/vqjbG,Hintsa,Gugessa,Alemu,Teklemeohin,Tezema,ma|e,,Somali,,091-165-0387
rec-00000446-aaa-0,z1/6q/OzB/CAtWC,Zekarias,Abebe,Adebabay,Tesfay,Tesfaye,male,19940626,Oromia,Adama Tulu Jido Kombolcha,011-654-5711
rec-00000447-aaa-0,uT/oN/uQn/UsVE6,Atakilti,Melkie,Gidore,Yohannes,Fekadu,male,19890926,SNNP,Tora town,011-651-8436
rec-00000447-bbb-0,uT/oN/uQn/U5VE6,Atakliti,Melki,Gidore,Yohannes,Fekadu,male,,SNNP,Tora town,011-651-8436
rec-00000447-bbb-1,uT/oN/uQn/UsVE6,,Melkie,Gidor,Yohannes,Fekadv,male,19890926,SNNP,Tora town,
rec-00000448-aaa-0,yT/u8/ABk/gzBmc,Mekuriya,Ayalneh,Ayana,Mesfin,Berhe,male,20050915,Oromia,Limu Kosa,098-111-0874
rec-00000448-bbb-0,yT/u8/ABk/gzBmc,Mekuriya,Ayalneh,Aiana,Mesfin,Beahhe,male,,Oromla,Limu Kosa,098-111-0874
rec-00000449-aaa-0,80/Z5/DWd/zyx2a,Getachew,Gebre,Kibrom,Alemu,Tekelu,male,20040122,SNNP,Butajira town,047-593-7629
rec-00000449-bbb-0,80/Z5/DWd/zyx2a,Getachew,,,Alemu,Tekelu,ma|e,20040122,SNNP,,047-593-7629
rec-00000450-aaa-0,7I/Zm/giS/HQhuh,Bekele,Lukas,Desalegn,Gebrewold,Zewudu,male,20020603,Amhara,Sekota,098-111-1676
rec-00000450-bbb-0,7I/Zm/giS/HQhuh,,Lukaz,Desalegn,Gebrewld,Zewudu,male,20020603,Amhara,Sekota,098-11q-1676
rec-00000451-aaa-0,go/Zf/rk8/p2Fok,Mebrehatij,Teferi,Haileweld,Kassaye,Tessema,male,19950114,Oromia,Jimma Rare,011-111-3718
rec-00000451-bbb-0,go/Zf/rk8/p2Fok,Mebrehztij,Tefen,Haileweld,Kassaye,Tesssma,male,19950114,Oromja,Jimma Rare,011-111-3718
rec-00000451-bbb-1,go/Zf/rk8/p2Fok,Mebrehatij,Teferi,Haileweld,,Tesfema,male,199501q4,Oromia,Jimmz Rare,011-111-3718
rec-00000452-aaa-0,Xl/Ri/hk4/uEKfr,Ibrahim,Amsalu,Demesew,Mamo,Tessema,male,19991110,Amhara,Meket,098-111-1635
rec-00000453-aaa-0,D7/71/Ckm/VjQU1,Endale,Tibebu,Birhanu,Tekalign,Hailu,male,20021104,SNNP,Emdebir town,091-480-7921
rec-00000454-aaa-0,zZ/pE/6uD/fxMCw,Zahara,Gebremedhin,Ayalew,Biratu,Guade,female,20031024,SNNP,Cheha,011-347-8709
rec-00000455-aaa-0,S9/KK/l77/8Fq68,Betselot,Gashaw,Belete,Alemu,Abdulkader,female,19990424,Oromia,Fedis,098-119-1729
rec-00000456-aaa-0,qb/sf/5XL/SVY7g,Wondwosen,Gebreegziabeher,Gebreselassie,Yesuf,Hayleabe,male,20050612,Oromia,Babile (OR),022-433-3436
rec-00000456-bbb-0,qb/sf/5XL/SVY7g,Wondwosenq,Gebrigziabeher,Gebreselassie,Yesuf,Hayleabe,male,20050612,Oromia,Baloile (OR),
rec-00000456-bbb-1,qb/sd/5XL/SVY7g,Wondwosen,,Gebreselassie,Yesuf,Hayleabe,mald,20050712,Oromia,Babile (OR),022-433-3436
